Id,Predicted
380,-885.4850900014198
381,-1077.4907605721078
382,-563.9371623820465
383,-4079.5394633689666
384,-1408.5296360854952
385,-1566.2230720584566
386,-1681.888045374959
387,-1395.9293375506645
388,-9790.473841063156
389,-3084.5971963236466
390,-3170.7790729967123
391,-100.60979455479637
392,-3344.2966556317438
393,-4004.1773059323573
394,-3423.4519066065836
395,-1503.6045909980426
396,-4670.756869268314
397,-747.6571356661408
398,-2159.8630299313836
399,-1503.910440746746
400,-3352.0718450651766
401,-2523.0804787571155
402,-5155.936751306081
403,-1737.3746753972082
404,-5064.34993940596
405,-2171.7301273512617
406,-3654.3980053270784
407,-3105.586886557588
408,-205.58581613081157
409,-2344.9298578334833
410,-4304.994252882269
411,-5100.996627476616
412,-982.5958748035526
413,-3324.461885876474
414,-4859.906248314186
415,-1222.655695415071
416,-1175.5962564512001
417,-1663.1785177216043
418,-2123.3208269491024
419,-5211.798069029022
420,-2984.018169390565
421,-683.5083240990667
422,-1561.65866670345
423,-9038.985028783245
424,-955.5752891659794
425,-1931.5607359610933
426,-1607.921393071143
427,-2934.7833306750304
428,-2662.7603963802003
429,-7092.517755059874
430,-6811.653400045204
431,-1922.897337361326
432,-774.6619399178759
433,-1438.5290235881569
434,-1311.498794851049
435,-1993.7457458313606
436,-4190.722385300636
437,-3380.615652657871
438,-3968.9724089521696
439,-2992.400526335684
440,-426.94432046544233
441,-3035.5924229980765
442,-544.7226622740117
443,-2007.1700746628887
444,-1174.0731842118325
445,-2496.546963184155
446,-791.6144257601735
447,-349.2474529424035
448,-6566.487318080087
449,-3049.860419001109
450,-5242.950863815744
451,-718.0847118012084
452,-4653.394014695811
453,-375.47870449215316
454,-930.8099773501386
455,-238.56862371213802
456,-2875.7923260825305
457,-1599.9634186240633
458,-346.8697864894795
459,-4550.246141408062
460,-193.72390271032768
461,-939.4711611504435
462,-1033.7113022093336
463,-3351.5916527686586
464,-5161.035376696986
465,-458.3609300328383
466,-1026.8663644503308
467,-2702.0730847183668
468,-2802.6035635439175
469,-3582.26758571173
470,-2011.0690323175218
471,-2457.851888175666
472,-1664.8424766937264
473,-2020.3595507456323
474,-4665.3565503152595
475,-3372.446648408682
476,-2666.536444075269
477,-2993.8949131934223
478,-708.4703870374937
479,-7616.740551938582
480,-3300.3788943888617
481,-1572.179640384781
482,-3601.436380344
483,-1780.5548231186501
484,-3596.1083442874647
485,-2022.4420041763844
486,-2267.9915226488556
487,-805.2604545418446
488,-1178.313904376486
489,-765.0247261209474
490,-2881.8734838121163
491,-5333.017559287469
492,-853.8088260664294
493,-4976.635551514161
494,-2321.0613580400372
495,-1270.8288691642952
496,-1446.6205126904233
497,-3106.368534158483
498,-1473.046607140027
499,-1533.1925588161214
500,-9250.796406839325
501,-15815.304216550427
502,-4697.4687496485385
503,-1671.6355269490684
504,-1961.9333777758886
505,-941.6733215807145
506,-6265.4809166127025
507,-8459.302767223147
508,-2221.3580161250816
509,-2162.8182421169986
510,-576.6426403718707
511,-996.7740809984596
512,-3622.8037131735387
513,-3376.333397180052
514,-3558.8235617735468
515,-3604.4020793474924
516,-1232.4259921647529
517,-1058.4513456888506
518,-3475.6207626210303
519,-14381.948937357465
520,-5865.619393361023
521,-706.5835531222698
522,-1011.7384169936296
523,-4370.654480713926
524,-1015.0027638737274
525,-12340.586682211439
526,-2482.9465958340325
527,-4592.748864244303
528,-15782.032692039847
529,-3135.27640208776
530,-3046.42088487263
531,-934.2138568205253
532,-3965.262135828767
533,-190.24343979848308
534,-298.4879513591312
535,-628.0781993307517
536,-1509.9682651875637
537,-2723.2361250324093
538,-12768.03585427713
539,-6115.315169113695
540,-3123.084046957444
541,-6693.969072793626
542,-1771.2435486587985
543,-2507.6292114732382
544,-2394.046072349389
545,-4322.543566148876
546,-1450.6095152958524
547,-473.28174947766615
548,-2513.6678943330126
549,-1421.7243783102979
550,-938.656616738436
551,-8110.740415905019
552,-5061.62893345111
553,-420.4976710847383
554,-5.9905874040653035
555,-2021.6805033154537
556,-2287.3156589878813
557,-543.2539810393209
558,-5757.266147946584
559,-1193.8153929475102
560,-2266.190189545574
561,-1267.1549435750946
562,-589.9164859260654
563,-14611.495168372388
564,-3654.933917567526
565,-3573.327718587721
566,-3537.264241177944
567,-1020.4230282231239
568,-2123.828772490567
569,-9791.35840017939
570,-1023.6385172016176
571,-42.869534636420745
572,-13859.519608219523
573,-1888.5342387787518
574,-108.43163082272132
575,-8905.464262228526
576,-631.8752495852283
577,-432.0171584577725
578,-5664.307423031693
579,-208.88585647383653
580,-658.5128561575358
581,-507.78001107865975
582,-2568.138901567251
583,-5307.484314060658
584,-3679.7283713484326
585,-121.0305864606035
586,-1482.9819264293828
587,-756.8474472854613
588,-16656.06334478682
589,-1383.380059972592
590,-8468.45439010393
591,-14026.10005503254
592,-313.73550009158623
593,-1478.3719764023845
594,-2009.4705271487712
595,-1197.2654792747971
596,-1385.513223891191
597,-1985.5594344730089
598,-3416.3039673512385
599,-825.2673281199533
600,-4123.812791027945
601,-9294.730724406993
602,-1653.7296496786014
603,-2334.234134392399
604,-6939.214130635794
605,-2632.2051100052595
606,-270.8067152278464
607,-2096.1481374144396
608,-4139.157285788969
609,-2498.125446448343
610,-328.5628763185793
611,-400.7404290397025
612,-2140.941323928619
613,-1089.2333443710895
614,-3104.190723693322
615,-2949.043295271678
616,-1238.816048765607
617,-550.487465384062
618,-116.70093722615603
619,-1907.7172178629348
620,-6851.663984564481
621,-1740.8530623905267
622,-2864.631287522066
623,-8737.873435237547
624,-6001.134987018556
625,-1879.652441244271
626,-1780.733774646885
627,-2796.3587253429287
628,-1509.6794235931814
629,-3539.683386314409
630,-3057.3322296582805
631,-1051.8931300039228
632,-3283.1573001069423
633,-2204.263624501733
634,-3491.7199472756656
635,-3036.2104605773493
636,-3983.0980677469106
637,-5838.085266335084
638,-3350.736528602177
639,-492.66634008639613
640,-4481.843618640101
641,-7409.36951285573
642,-4478.541851128867
643,-1592.589199577943
644,-2300.074340764838
645,-3418.9024575308526
646,-507.81753657969654
647,-1345.0770972330777
648,-952.6592475467512
649,-6618.935071925288
650,-3028.0373629415576
651,27.816856778467
652,-3.122513692632079
653,-3874.445037429677
654,-2255.204412052782
655,-4721.95206514372
656,-12050.890270156227
657,-9373.557181032993
658,-3660.5558235094836
659,-4669.075111213884
660,-7546.810310936103
661,-834.2115177358289
662,-1235.4166014722102
663,-2820.5747615143728
664,-1632.466288381591
665,-1831.2419841959938
666,-209.17777675255672
667,-2790.047515779872
668,-7613.1128110042455
669,-2666.2472375303523
670,-1993.1556425517442
671,-6042.960576569136
672,-6236.57105757199
673,-2418.2717432417066
674,-715.1543479875571
675,-310.2940363183314
676,-4491.628944400104
677,-3613.5001025055913
678,-3721.1849436826815
679,-3938.6360979710157
680,-20.294018444760848
681,-1189.524160558909
682,-2712.917410707498
683,-1499.5405500796965
684,-2769.93004293205
685,-448.995781152543
686,-5741.216183802863
687,-861.8372810830559
688,-1597.4268116622861
689,-2261.422788769279
690,-907.6173574512616
691,-1240.1297695711512
692,-1110.4216013589983
693,-11584.196521577096
694,-3080.2211762276966
695,-3823.1395713458355
696,-1763.4776325387807
697,-55.4687380131644
698,-48.65959897992922
699,-1524.4965009424882
700,-886.1731046426399
701,-252.14940446748017
702,-3428.3237844627633
703,-2458.3485673908967
704,-2328.66607922268
705,-50.58797048839378
706,-2669.8963284085867
707,-496.9678643743709
708,-1431.5715260641728
709,-1216.5195826279883
710,-8785.850290762928
711,-1800.8551292094141
712,-4864.896026484104
713,-8060.292381793193
714,-2010.4064252870949
715,-1073.9011184612023
716,-1233.4776831639545
717,29.908610808886323
718,-5173.276630797708
719,-1919.9517912782956
720,-3737.20193249675
721,-18912.486040529315
722,-139.62876317541009
723,-7922.761296545266
724,-12115.034473577824
725,-2563.595268857013
726,-2598.5920710624964
727,-5744.205009205173
728,-6284.477311441091
729,-2252.4347957352975
730,-397.92601139004665
731,-7283.185468809249
732,-935.0345237537708
733,-4769.0755367376605
734,-3283.6216172389736
735,-1482.0449233341835
736,-1419.8501888722592
737,-2098.1475743229566
738,-2197.135642148081
739,-2618.3405813771947
740,-3903.916923428991
741,-1768.8886667762094
742,-535.1841125798699
743,-3849.5687013189017
744,-1126.1146323231085
745,-286.31195466762335
746,-2402.238150582366
747,-896.8099316716731
748,-2371.8058297471757
749,-618.1909699937805
750,-1292.1742069166066
751,-1628.7825672283725
752,-3855.9320743926387
753,-3147.89460111596
754,-1327.194998425456
755,-7196.234474999786
756,-176.2289062813173
757,-2048.842532119031
758,-8338.751557448031
759,-6116.334411687284
760,-1130.5447749781217
761,-1222.5511345401083
762,-181.10751263469373
763,-1053.7928023004185
764,-4224.253370100234
765,-3093.131412913355
766,-3997.5662832906987
767,-4420.690177429804
768,-1921.39112127964
769,-2686.5688640788503
770,-1265.2199185362442
771,-3044.9244079458
772,-3001.6488833976105
773,-824.004104341852
774,-718.9348084184139
775,-4998.830808773627
776,-5268.3790116186265
777,-2523.1222411835693
778,-310.7952472278855
779,-111.33089015014014
780,-4755.986421733038
781,-210.84725400741405
782,-505.4901953073664
783,-6457.167883969112
784,-10372.4208635731
785,-573.6769187285221
786,-572.6878573714988
787,-1323.895413077606
788,-291.63775582886973
789,-2616.2884289177673
790,-539.0793709681881
791,-1800.0610324741272
792,-9023.775386014217
793,-1601.4411907159194
794,-18419.327550508722
795,-1021.9386298486781
796,-4398.131680464895
797,-1223.0735796082174
798,-3497.751007106579
799,-8519.983009523075
800,-8165.568352943027
801,-4030.345096753148
802,-5898.471413207581
803,-3837.5533071587533
804,-1060.7479508747576
805,-3006.53151594565
806,-17122.072849672055
807,-5016.880705612923
808,-3171.9623454105395
809,-15799.589485223069
810,-16054.637990329617
811,-12023.240447456395
812,-4563.51588523388
813,-2152.587114379364
814,-8380.552463828442
815,-4557.708870438346
816,-3038.195794049691
817,-3440.9130889892062
818,-2768.6938049431724
819,-14770.871616786188
820,-3687.7193811739094
821,-4682.3422319748925
822,-7447.106545071802
823,-1872.5982175318213
824,-4244.822673796253
825,-7758.472061718128
826,-11663.097999606161
827,-7736.552937686557
828,-2113.2147108216527
829,-7153.892137730437
830,-1500.3136956862359
831,-5308.866420227761
832,-2202.6144255504582
833,-726.5239528553361
834,-1980.8352537496414
835,-5136.27144416582
836,-2597.9156170490664
837,-5901.1226215195775
838,-757.8517250263511
839,-8845.540229544056
840,-357.6243202468856
841,54.03065030625266
842,-2205.5416242180218
843,-1779.219457041444
844,-1487.56058655872
845,-3442.7858987283375
846,-2180.213635816395
847,-2032.0508462915836
848,-2150.4192760099213
849,-939.7317384318058
850,-4211.197250520177
851,-1221.6507806567079
852,-5261.017891641831
853,-3150.5995063362307
854,-587.411930844839
855,-4759.858859797548
856,-905.9520797874259
857,-3559.48724147975
858,-3294.52258799055
859,-519.1725693019741
860,-24.550654604301258
861,-3876.4677495781466
862,-3130.373232226774
863,-954.7597509954983
864,-873.4333761233017
865,-843.641304037654
866,-4221.74503588618
867,-1180.6675426184258
868,-7691.701012382962
869,-1037.515384148972
870,-997.2298721396829
871,-1524.7262227628494
872,-1882.9611758113563
873,-2644.3083675603584
874,-237.02149471451136
875,-1894.691594021406
876,-514.1393365048951
877,-3013.5776323546243
878,-1958.2191113845115
879,-3070.7900037377376
880,-2103.1042267699854
881,-671.104017763048
882,-3301.124030621978
883,-3104.9243279804114
884,-5051.7521609952
885,-11010.388034292111
886,-3907.7206409316827
887,-5893.730722688892
888,-1988.927334499687
889,-1120.1159216919975
890,-1106.050440396508
891,-3516.090243625768
892,-7147.628723637979
893,-2070.349820983423
894,-4994.955797534107
895,-3395.1283828512437
896,-510.8776854553688
897,-2972.8522821975275
898,-1015.559526230968
899,-2843.021209608041
900,-881.2223217078181
901,-3368.5965704570053
902,-10644.047134109325
903,-821.3356739845782
904,-906.9964715508114
905,-3333.899685064461
906,-408.0231707597446
907,-2064.0752804241406
908,-2366.497949630265
909,-1376.1064378774283
910,-437.21394927743955
911,-1139.855718903621
912,-1739.4358850722485
913,-2694.7775454018683
914,-4485.564092720862
915,-1644.7092415659624
916,-2396.180449414258
917,-5452.150289932802
918,-4991.108641233896
919,-1552.4187831313611
920,-10462.235101192016
921,-827.6068270775083
922,-7696.7924879128195
923,-2964.593180962032
924,-2189.216185655227
925,-1865.32679829263
926,-419.86090599886666
927,-1708.6962357570117
928,-691.5975027073591
929,-1054.6278508701162
930,-1643.1672519531437
931,-17591.246892331095
932,-773.956272427433
933,-1328.875655067672
934,-25130.98994703081
935,-1743.4311034711382
936,-3188.116470184275
937,-2832.357182973864
938,-965.2229658802171
939,-2071.6794138876776
940,-5426.331405806986
941,-2205.139211885256
942,-1187.3065090642074
943,-1914.7790359668616
944,-3057.319269648592
945,-693.1747828699706
946,-241.64341442438393
947,-457.80957206944146
948,-622.3065917019204
949,-7447.038902604802
950,-595.724313656084
951,-1697.3510673386559
952,-2754.5670821548565
953,-1265.2063251509576
954,-5064.456548809902
955,-3925.749428391383
956,-1536.7061439017366
957,-2520.524060571416
958,-1733.4932484488888
959,-4565.462549528849
960,-936.2238268558076
961,-4738.431940507119
962,-932.2515716135412
963,-6932.072307249461
964,-246.07806809334366
965,-1489.707828345976
966,-66.62014468389737
967,-225.11972241728293
968,-3845.698760879792
969,-9513.018602230235
970,-856.498606678358
971,-2711.9727458116326
972,-2873.5546961502
973,-956.402963521304
974,-192.57125507782317
975,-5026.726681840303
976,-7199.739684999219
977,-837.683946211818
978,-265.6627289261575
979,-5796.702550764506
980,-2732.8540510434136
981,-2857.6897476652935
982,-4603.514792205217
983,-5022.026566734487
984,-7991.038345780582
985,-5220.59754232584
986,-3883.5130381733406
987,-5988.2497655038005
988,-6884.337195721752
989,-2001.4087567416461
990,-4234.396298002147
991,-5302.949523594899
992,-6391.657784269946
993,-3554.6696195209197
994,-3062.182331002006
995,-7448.906700823599
996,-2333.8073599703894
997,-750.9619086004867
998,-1940.703115490654
999,-639.0883590123209
1000,-2644.0381966791942
1001,-4254.6858919704
1002,-2470.1375588048045
1003,-6638.85955950441
1004,-3904.666779296001
1005,-998.6946292028274
1006,-5398.408610245073
1007,-267.2857539776007
1008,-3840.345635931671
1009,-4085.2159716381107
1010,-5136.008653920847
1011,-568.0464066333991
1012,-4496.4967166366805
1013,-2012.2227470675907
1014,-1220.757432947797
1015,-1019.9677916459461
1016,-1959.282453855152
1017,-1526.2458023518736
1018,-5184.984178575038
1019,-2337.2411788396807
1020,-289.6855301126753
1021,-9891.375573493606
1022,-503.30315327588295
1023,-3463.8490969723402
1024,-3849.4469580890077
1025,-1385.4425946611134
1026,-5555.7930879466085
1027,-1258.0004272855724
1028,-1351.3285454766499
1029,-491.0698090217453
1030,6.605803604539012
1031,-2734.96811280172
1032,-3249.7203311902126
1033,-5238.316586602291
1034,-1870.4736194505438
1035,-3120.5714902693126
1036,-6623.77572278295
1037,-1596.3810143329465
1038,-2498.203215879101
1039,-2610.14706126375
1040,-5621.115315877818
1041,-1220.6331902648908
1042,63.354090401530414
1043,-3918.5664951257904
1044,-2717.077122110777
1045,-2322.7155393503936
1046,-4458.65820668562
1047,-4401.055253907555
1048,-1323.5793912309125
1049,-3353.3655154647336
1050,-6207.24125742058
1051,-1670.6932399875398
1052,-3486.631123080648
1053,-1585.811100186333
1054,-2238.337460777464
1055,-1370.080754039763
1056,-414.83568614016525
1057,-852.6925092658546
1058,-1979.0437442234397
1059,-2009.1098623882822
1060,-4252.692839849532
1061,-1311.3749168369895
1062,-1444.633908068471
1063,-651.0473348093501
1064,-1420.195086279496
1065,-449.56506915370574
1066,-424.1617909988686
1067,-3698.9894785463407
1068,-752.048905492233
1069,-2772.700140226483
1070,-1781.4450208858461
1071,-994.7685037018887
1072,-1404.2999698778617
1073,-583.8770308022621
1074,-1477.2925908525413
1075,-159.61180978262075
1076,-4023.0604337840778
1077,-2862.5673472115805
1078,-1886.29986749495
1079,-3530.8269976552588
1080,-3178.002544716412
1081,-2189.303515589265
1082,-6670.035659633651
1083,-530.479091736692
1084,-1692.9437030451973
1085,-2829.29247814207
1086,-4826.029822498742
1087,-3773.5446228105857
1088,-4050.3920814666
1089,-2615.9087305032836
1090,-1462.7120336359023
1091,-4706.045064124423
1092,-1725.0867016791733
1093,-2086.584604807538
1094,-607.832247842039
1095,-3397.6286429587385
1096,-3465.304709160426
1097,-1494.48932379558
1098,-1095.2596380680209
1099,-2014.3997492664248
1100,-895.8178661271571
1101,-731.1907698148842
1102,-584.6878703199992
1103,-2213.8408329321574
1104,-1814.322555375573
1105,-668.6050303989143
1106,-2946.557460999351
1107,-3381.1840911139043
1108,-965.883481288209
1109,-3320.3255094665533
1110,-1795.398239373477
1111,-63.48144707212222
1112,-3480.859706230914
1113,-846.6470011607599
1114,-3333.5141859182827
1115,-1085.633706637159
1116,-2385.164483298893
1117,-791.1801639936037
1118,-1900.9909637957867
1119,-1763.04035886708
1120,-1646.4377615472104
1121,-3151.134519129605
1122,-1217.987980345893
1123,-5554.541528260279
1124,-2134.0311662325576
1125,-1399.0070897860687
1126,-1692.6998981738
1127,-439.3674451353084
1128,-1191.339681645323
1129,-3391.491661321477
1130,-3827.201869666942
1131,-7599.72397732559
1132,-1735.9904056485311
1133,-2934.081111796729
1134,-753.0182515620309
1135,-1154.4162906584118
1136,-1219.9722606120035
1137,-3017.5984525119848
1138,-1945.2319495384722
1139,-1968.3453963454997
1140,-2788.8465939752764
1141,-1287.710931577403
1142,-1015.4823497687073
1143,-2567.9866003290576
1144,-1276.7325044743234
1145,-1690.3747765015055
1146,-1404.9892480466779
1147,-1348.51110129382
1148,610.936178678015
1149,-2590.897671320326
1150,-2639.654519206244
1151,-2824.3129586837263
1152,-2306.789501901785
1153,-1193.6580784821783
1154,-1700.6986293152718
1155,-4562.84387259746
1156,-2045.333719725399
1157,-7101.190506008457
1158,-6478.685238906061
1159,-697.9574936308255
1160,-2888.468465742686
1161,-8477.286361768522
1162,-1047.958332940906
1163,-2207.724894167205
1164,-1669.0426343426195
1165,-7481.59716785469
1166,-1573.6015733848358
1167,-490.25985357048967
1168,-3781.1180611219265
1169,-992.4650737272642
1170,-602.387043918894
1171,-1226.507176976915
1172,-545.5537014800665
1173,-3630.9861570292046
1174,-1345.1628235271742
1175,-841.7552348365132
1176,-324.02103709552006
1177,-11879.685864909507
1178,-1698.1067171898667
1179,-5990.070401996198
1180,-1174.6857118098346
1181,-762.7503185724196
1182,-444.0943991071139
1183,-3130.359931260702
1184,-2123.0860448513968
1185,-2244.658131557568
1186,-9369.30840754558
1187,-1067.6863134186935
1188,-6402.245673268579
1189,-210.9583298274265
1190,-1711.095930341604
1191,-3905.9643944757113
1192,-2121.774739559762
1193,-2394.1349712971332
1194,-3606.2384466144194
1195,-733.5168421930067
1196,-1005.9552414111936
1197,-5752.701179464039
1198,-4973.87910527512
1199,-2114.7125670020937
1200,-511.46782674228
1201,-4876.8132379104445
1202,-2767.4043110235552
1203,-3057.8256113475327
1204,-493.99606008979174
1205,-831.6920898125738
1206,-427.67880308168793
1207,-6151.6275519963965
1208,-745.903993545708
1209,-1869.7408451940018
1210,-1220.090781201812
1211,-1377.991621581495
1212,-240.85348667955805
1213,-517.7417000897859
